login,time,total_pnl,by_symbol,num_positions
263006287,2025-07-26T00:05:09.432148,11.54,"{'NZDUSDc': 0.83, 'GBPJPYc': 6.25, 'EURCADc': -4.02, 'AUDCHFc': 4.76, 'EURUSDc': 3.74}",5
183459647,2025-07-26T00:05:09.445338,5.23,"{'GBPCADc': 11.34, 'EURUSDc': 3.63, 'AUDJPYc': 0.12, 'EURNZDc': -2.01, 'USDCHFc': -6.04}",5
263006287,2025-07-26T00:05:14.445253,11.58,"{'NZDUSDc': 0.84, 'GBPJPYc': 6.21, 'EURCADc': -3.99, 'AUDCHFc': 4.78, 'EURUSDc': 3.76}",5
183459647,2025-07-26T00:05:14.459533,5.31,"{'GBPCADc': 11.37, 'EURUSDc': 3.65, 'AUDJPYc': 0.12, 'EURNZDc': -2.0, 'USDCHFc': -6.02}",5
183459647,2025-07-26T00:05:19.473574,5.33,"{'GBPCADc': 11.33, 'EURUSDc': 3.65, 'AUDJPYc': 0.13, 'EURNZDc': -1.99, 'USDCHFc': -5.98}",5
263006287,2025-07-26T00:05:19.473574,11.6,"{'NZDUSDc': 0.83, 'GBPJPYc': 6.23, 'EURCADc': -4.0, 'AUDCHFc': 4.8, 'EURUSDc': 3.76}",5
183459647,2025-07-26T00:05:24.492280,5.36,"{'GBPCADc': 11.36, 'EURUSDc': 3.67, 'AUDJPYc': 0.12, 'EURNZDc': -2.0, 'USDCHFc': -5.98}",5
263006287,2025-07-26T00:05:24.492280,11.6,"{'NZDUSDc': 0.84, 'GBPJPYc': 6.21, 'EURCADc': -4.0, 'AUDCHFc': 4.79, 'EURUSDc': 3.78}",5
183459647,2025-07-26T00:05:29.508853,5.39,"{'GBPCADc': 11.36, 'EURUSDc': 3.69, 'AUDJPYc': 0.11, 'EURNZDc': -2.0, 'USDCHFc': -5.96}",5
263006287,2025-07-26T00:05:29.523772,11.62,"{'NZDUSDc': 0.84, 'GBPJPYc': 6.21, 'EURCADc': -4.0, 'AUDCHFc': 4.79, 'EURUSDc': 3.8}",5
183459647,2025-07-26T00:05:36.217664,5.31,"{'GBPCADc': 11.35, 'EURUSDc': 3.7, 'AUDJPYc': 0.09, 'EURNZDc': -2.02, 'USDCHFc': -6.0}",5
263006287,2025-07-26T00:05:36.217664,11.67,"{'NZDUSDc': 0.86, 'GBPJPYc': 6.27, 'EURCADc': -3.99, 'AUDCHFc': 4.74, 'EURUSDc': 3.81}",5
183459647,2025-07-26T00:05:41.237933,5.25,"{'GBPCADc': 11.31, 'EURUSDc': 3.64, 'AUDJPYc': 0.12, 'EURNZDc': -2.01, 'USDCHFc': -6.0}",5
263006287,2025-07-26T00:05:41.252262,11.68,"{'NZDUSDc': 0.85, 'GBPJPYc': 6.31, 'EURCADc': -3.97, 'AUDCHFc': 4.76, 'EURUSDc': 3.75}",5
183459647,2025-07-26T00:05:46.262686,5.23,"{'GBPCADc': 11.31, 'EURUSDc': 3.65, 'AUDJPYc': 0.12, 'EURNZDc': -2.0, 'USDCHFc': -6.04}",5
263006287,2025-07-26T00:05:46.277706,11.69,"{'NZDUSDc': 0.82, 'GBPJPYc': 6.32, 'EURCADc': -3.97, 'AUDCHFc': 4.78, 'EURUSDc': 3.76}",5
183459647,2025-07-26T00:05:51.271476,5.15,"{'GBPCADc': 11.27, 'EURUSDc': 3.64, 'AUDJPYc': 0.11, 'EURNZDc': -2.0, 'USDCHFc': -6.06}",5
263006287,2025-07-26T00:05:51.287033,11.69,"{'NZDUSDc': 0.82, 'GBPJPYc': 6.38, 'EURCADc': -3.99, 'AUDCHFc': 4.75, 'EURUSDc': 3.75}",5
263006287,2025-07-26T00:05:56.297466,11.8,"{'NZDUSDc': 0.83, 'GBPJPYc': 6.44, 'EURCADc': -3.98, 'AUDCHFc': 4.74, 'EURUSDc': 3.79}",5
183459647,2025-07-26T00:05:56.297466,5.19,"{'GBPCADc': 11.21, 'EURUSDc': 3.68, 'AUDJPYc': 0.14, 'EURNZDc': -1.98, 'USDCHFc': -6.05}",5
183459647,2025-07-26T00:06:01.327740,4.87,"{'GBPCADc': 11.21, 'EURUSDc': 3.54, 'AUDJPYc': 0.16, 'EURNZDc': -1.95, 'USDCHFc': -6.28}",5
263006287,2025-07-26T00:06:01.327740,11.49,"{'NZDUSDc': 0.76, 'GBPJPYc': 6.48, 'EURCADc': -4.06, 'AUDCHFc': 4.68, 'EURUSDc': 3.65}",5
183459647,2025-07-26T00:06:06.369275,4.85,"{'GBPCADc': 11.2, 'EURUSDc': 3.56, 'AUDJPYc': 0.17, 'EURNZDc': -1.97, 'USDCHFc': -6.3}",5
263006287,2025-07-26T00:06:06.383817,11.44,"{'NZDUSDc': 0.77, 'GBPJPYc': 6.4, 'EURCADc': -4.05, 'AUDCHFc': 4.67, 'EURUSDc': 3.67}",5
183459647,2025-07-26T00:06:11.389901,4.95,"{'GBPCADc': 11.23, 'EURUSDc': 3.61, 'AUDJPYc': 0.18, 'EURNZDc': -1.97, 'USDCHFc': -6.29}",5
263006287,2025-07-26T00:06:11.403850,11.49,"{'NZDUSDc': 0.77, 'GBPJPYc': 6.37, 'EURCADc': -4.02, 'AUDCHFc': 4.67, 'EURUSDc': 3.72}",5
183459647,2025-07-26T00:06:16.408000,4.85,"{'GBPCADc': 11.24, 'EURUSDc': 3.55, 'AUDJPYc': 0.16, 'EURNZDc': -2.0, 'USDCHFc': -6.29}",5
263006287,2025-07-26T00:06:16.422796,11.39,"{'NZDUSDc': 0.78, 'GBPJPYc': 6.36, 'EURCADc': -4.06, 'AUDCHFc': 4.67, 'EURUSDc': 3.66}",5
263006287,2025-07-26T00:06:21.435592,11.41,"{'NZDUSDc': 0.78, 'GBPJPYc': 6.25, 'EURCADc': -4.02, 'AUDCHFc': 4.68, 'EURUSDc': 3.74}",5
183459647,2025-07-26T00:06:21.435592,5.08,"{'GBPCADc': 11.31, 'EURUSDc': 3.63, 'AUDJPYc': 0.16, 'EURNZDc': -1.97, 'USDCHFc': -6.24}",5
263006287,2025-07-26T00:06:26.463938,11.5,"{'NZDUSDc': 0.8, 'GBPJPYc': 6.26, 'EURCADc': -3.99, 'AUDCHFc': 4.69, 'EURUSDc': 3.76}",5
183459647,2025-07-26T00:06:26.490334,5.15,"{'GBPCADc': 11.32, 'EURUSDc': 3.65, 'AUDJPYc': 0.14, 'EURNZDc': -1.94, 'USDCHFc': -6.21}",5
263006287,2025-07-26T00:06:31.489117,11.53,"{'NZDUSDc': 0.82, 'GBPJPYc': 6.28, 'EURCADc': -4.0, 'AUDCHFc': 4.68, 'EURUSDc': 3.77}",5
183459647,2025-07-26T00:06:31.514952,5.21,"{'GBPCADc': 11.37, 'EURUSDc': 3.66, 'AUDJPYc': 0.14, 'EURNZDc': -1.94, 'USDCHFc': -6.21}",5
263006287,2025-07-26T00:06:36.511001,11.85,"{'NZDUSDc': 0.85, 'GBPJPYc': 6.42, 'EURCADc': -3.94, 'AUDCHFc': 4.68, 'EURUSDc': 3.86}",5
183459647,2025-07-26T00:06:36.536389,5.41,"{'GBPCADc': 11.38, 'EURUSDc': 3.75, 'AUDJPYc': 0.21, 'EURNZDc': -1.98, 'USDCHFc': -6.14}",5
263006287,2025-07-26T00:06:41.535634,11.91,"{'NZDUSDc': 0.85, 'GBPJPYc': 6.45, 'EURCADc': -3.92, 'AUDCHFc': 4.69, 'EURUSDc': 3.86}",5
183459647,2025-07-26T00:06:41.551318,5.45,"{'GBPCADc': 11.37, 'EURUSDc': 3.75, 'AUDJPYc': 0.21, 'EURNZDc': -1.93, 'USDCHFc': -6.14}",5
263006287,2025-07-26T00:06:46.552389,11.76,"{'NZDUSDc': 0.85, 'GBPJPYc': 6.46, 'EURCADc': -3.97, 'AUDCHFc': 4.65, 'EURUSDc': 3.79}",5
183459647,2025-07-26T00:06:46.567388,5.28,"{'GBPCADc': 11.37, 'EURUSDc': 3.68, 'AUDJPYc': 0.22, 'EURNZDc': -1.98, 'USDCHFc': -6.2}",5
183459647,2025-07-26T00:06:51.573612,5.33,"{'GBPCADc': 11.36, 'EURUSDc': 3.72, 'AUDJPYc': 0.23, 'EURNZDc': -1.98, 'USDCHFc': -6.19}",5
263006287,2025-07-26T00:06:51.573612,11.83,"{'NZDUSDc': 0.85, 'GBPJPYc': 6.48, 'EURCADc': -3.96, 'AUDCHFc': 4.65, 'EURUSDc': 3.83}",5
183459647,2025-07-26T00:06:56.593716,5.27,"{'GBPCADc': 11.35, 'EURUSDc': 3.68, 'AUDJPYc': 0.23, 'EURNZDc': -1.96, 'USDCHFc': -6.22}",5
263006287,2025-07-26T00:06:56.609376,11.81,"{'NZDUSDc': 0.86, 'GBPJPYc': 6.47, 'EURCADc': -3.94, 'AUDCHFc': 4.65, 'EURUSDc': 3.79}",5
183459647,2025-07-26T00:07:01.615456,5.26,"{'GBPCADc': 11.35, 'EURUSDc': 3.69, 'AUDJPYc': 0.24, 'EURNZDc': -1.97, 'USDCHFc': -6.24}",5
263006287,2025-07-26T00:07:01.630839,11.77,"{'NZDUSDc': 0.86, 'GBPJPYc': 6.46, 'EURCADc': -3.97, 'AUDCHFc': 4.64, 'EURUSDc': 3.8}",5
183459647,2025-07-26T00:07:06.627985,5.27,"{'GBPCADc': 11.35, 'EURUSDc': 3.69, 'AUDJPYc': 0.24, 'EURNZDc': -1.96, 'USDCHFc': -6.24}",5
263006287,2025-07-26T00:07:06.643023,11.76,"{'NZDUSDc': 0.84, 'GBPJPYc': 6.47, 'EURCADc': -3.97, 'AUDCHFc': 4.64, 'EURUSDc': 3.8}",5
183459647,2025-07-26T00:07:11.646328,5.28,"{'GBPCADc': 11.34, 'EURUSDc': 3.68, 'AUDJPYc': 0.24, 'EURNZDc': -1.96, 'USDCHFc': -6.21}",5
263006287,2025-07-26T00:07:11.661792,11.78,"{'NZDUSDc': 0.84, 'GBPJPYc': 6.48, 'EURCADc': -3.97, 'AUDCHFc': 4.66, 'EURUSDc': 3.79}",5
263006287,2025-07-26T00:07:16.671251,11.79,"{'NZDUSDc': 0.85, 'GBPJPYc': 6.49, 'EURCADc': -3.97, 'AUDCHFc': 4.65, 'EURUSDc': 3.79}",5
183459647,2025-07-26T00:07:16.671251,5.27,"{'GBPCADc': 11.34, 'EURUSDc': 3.68, 'AUDJPYc': 0.24, 'EURNZDc': -1.97, 'USDCHFc': -6.21}",5
183459647,2025-07-26T00:07:30.206783,5.19,"{'GBPCADc': 11.3, 'EURUSDc': 3.66, 'AUDJPYc': 0.25, 'EURNZDc': -1.95, 'USDCHFc': -6.26}",5
263006287,2025-07-26T00:07:30.254801,11.79,"{'NZDUSDc': 0.82, 'GBPJPYc': 6.55, 'EURCADc': -3.97, 'AUDCHFc': 4.64, 'EURUSDc': 3.77}",5
183459647,2025-07-26T00:07:35.233425,5.11,"{'GBPCADc': 11.29, 'EURUSDc': 3.63, 'AUDJPYc': 0.24, 'EURNZDc': -1.98, 'USDCHFc': -6.26}",5
263006287,2025-07-26T00:07:35.264953,11.75,"{'NZDUSDc': 0.82, 'GBPJPYc': 6.56, 'EURCADc': -3.99, 'AUDCHFc': 4.64, 'EURUSDc': 3.74}",5
183459647,2025-07-26T00:07:40.247231,5.24,"{'GBPCADc': 11.28, 'EURUSDc': 3.67, 'AUDJPYc': 0.26, 'EURNZDc': -1.97, 'USDCHFc': -6.19}",5
263006287,2025-07-26T00:07:40.277044,11.82,"{'NZDUSDc': 0.82, 'GBPJPYc': 6.58, 'EURCADc': -4.0, 'AUDCHFc': 4.66, 'EURUSDc': 3.78}",5
183459647,2025-07-26T00:07:45.261742,5.27,"{'GBPCADc': 11.29, 'EURUSDc': 3.68, 'AUDJPYc': 0.24, 'EURNZDc': -1.97, 'USDCHFc': -6.16}",5
263006287,2025-07-26T00:07:45.293148,11.89,"{'NZDUSDc': 0.83, 'GBPJPYc': 6.58, 'EURCADc': -3.97, 'AUDCHFc': 4.68, 'EURUSDc': 3.79}",5
183459647,2025-07-26T00:07:50.288196,5.62,"{'GBPCADc': 11.35, 'EURUSDc': 3.75, 'AUDJPYc': 0.28, 'EURNZDc': -1.95, 'USDCHFc': -6.0}",5
263006287,2025-07-26T00:07:50.303261,12.19,"{'NZDUSDc': 0.86, 'GBPJPYc': 6.67, 'EURCADc': -3.92, 'AUDCHFc': 4.74, 'EURUSDc': 3.86}",5
183459647,2025-07-26T00:07:55.310073,5.67,"{'GBPCADc': 11.36, 'EURUSDc': 3.76, 'AUDJPYc': 0.3, 'EURNZDc': -1.94, 'USDCHFc': -6.0}",5
263006287,2025-07-26T00:07:55.325047,12.21,"{'NZDUSDc': 0.85, 'GBPJPYc': 6.67, 'EURCADc': -3.91, 'AUDCHFc': 4.75, 'EURUSDc': 3.87}",5
183459647,2025-07-26T00:08:00.326789,5.64,"{'GBPCADc': 11.36, 'EURUSDc': 3.74, 'AUDJPYc': 0.3, 'EURNZDc': -1.95, 'USDCHFc': -6.0}",5
263006287,2025-07-26T00:08:00.342528,12.2,"{'NZDUSDc': 0.86, 'GBPJPYc': 6.67, 'EURCADc': -3.91, 'AUDCHFc': 4.75, 'EURUSDc': 3.85}",5
183459647,2025-07-26T00:08:05.348119,5.41,"{'GBPCADc': 11.34, 'EURUSDc': 3.68, 'AUDJPYc': 0.26, 'EURNZDc': -2.0, 'USDCHFc': -6.06}",5
263006287,2025-07-26T00:08:05.362677,11.98,"{'NZDUSDc': 0.84, 'GBPJPYc': 6.61, 'EURCADc': -3.95, 'AUDCHFc': 4.71, 'EURUSDc': 3.79}",5
183459647,2025-07-26T00:08:10.363648,5.46,"{'GBPCADc': 11.34, 'EURUSDc': 3.69, 'AUDJPYc': 0.26, 'EURNZDc': -1.95, 'USDCHFc': -6.07}",5
263006287,2025-07-26T00:08:10.378927,11.94,"{'NZDUSDc': 0.84, 'GBPJPYc': 6.58, 'EURCADc': -3.96, 'AUDCHFc': 4.7, 'EURUSDc': 3.8}",5
183459647,2025-07-26T00:08:15.382703,5.34,"{'GBPCADc': 11.33, 'EURUSDc': 3.64, 'AUDJPYc': 0.25, 'EURNZDc': -1.97, 'USDCHFc': -6.1}",5
263006287,2025-07-26T00:08:15.398290,11.89,"{'NZDUSDc': 0.83, 'GBPJPYc': 6.6, 'EURCADc': -3.96, 'AUDCHFc': 4.69, 'EURUSDc': 3.75}",5
183459647,2025-07-26T00:08:20.395443,5.42,"{'GBPCADc': 11.36, 'EURUSDc': 3.69, 'AUDJPYc': 0.25, 'EURNZDc': -1.98, 'USDCHFc': -6.09}",5
263006287,2025-07-26T00:08:20.411796,11.95,"{'NZDUSDc': 0.84, 'GBPJPYc': 6.59, 'EURCADc': -3.96, 'AUDCHFc': 4.7, 'EURUSDc': 3.8}",5
183459647,2025-07-26T00:08:25.418669,5.46,"{'GBPCADc': 11.36, 'EURUSDc': 3.69, 'AUDJPYc': 0.26, 'EURNZDc': -1.98, 'USDCHFc': -6.06}",5
263006287,2025-07-26T00:08:25.433137,11.99,"{'NZDUSDc': 0.85, 'GBPJPYc': 6.59, 'EURCADc': -3.94, 'AUDCHFc': 4.71, 'EURUSDc': 3.8}",5
183459647,2025-07-26T00:08:36.073073,5.42,"{'GBPCADc': 11.34, 'EURUSDc': 3.69, 'AUDJPYc': 0.23, 'EURNZDc': -1.97, 'USDCHFc': -6.06}",5
263006287,2025-07-26T00:08:36.083044,11.94,"{'NZDUSDc': 0.85, 'GBPJPYc': 6.56, 'EURCADc': -3.95, 'AUDCHFc': 4.7, 'EURUSDc': 3.8}",5
263006287,2025-07-26T00:08:41.102631,11.98,"{'NZDUSDc': 0.84, 'GBPJPYc': 6.59, 'EURCADc': -3.96, 'AUDCHFc': 4.73, 'EURUSDc': 3.8}",5
183459647,2025-07-26T00:08:41.102631,5.44,"{'GBPCADc': 11.31, 'EURUSDc': 3.69, 'AUDJPYc': 0.26, 'EURNZDc': -1.95, 'USDCHFc': -6.06}",5
263006287,2025-07-26T00:08:46.119783,12.0,"{'NZDUSDc': 0.85, 'GBPJPYc': 6.59, 'EURCADc': -3.96, 'AUDCHFc': 4.73, 'EURUSDc': 3.81}",5
183459647,2025-07-26T00:08:46.135417,5.4,"{'GBPCADc': 11.3, 'EURUSDc': 3.7, 'AUDJPYc': 0.25, 'EURNZDc': -1.97, 'USDCHFc': -6.07}",5
263006287,2025-07-26T00:08:51.130695,11.95,"{'NZDUSDc': 0.85, 'GBPJPYc': 6.52, 'EURCADc': -3.94, 'AUDCHFc': 4.71, 'EURUSDc': 3.83}",5
183459647,2025-07-26T00:08:51.144655,5.48,"{'GBPCADc': 11.35, 'EURUSDc': 3.72, 'AUDJPYc': 0.24, 'EURNZDc': -1.96, 'USDCHFc': -6.06}",5
263006287,2025-07-26T00:08:56.150312,11.97,"{'NZDUSDc': 0.85, 'GBPJPYc': 6.54, 'EURCADc': -3.94, 'AUDCHFc': 4.71, 'EURUSDc': 3.83}",5
183459647,2025-07-26T00:08:56.165730,5.46,"{'GBPCADc': 11.34, 'EURUSDc': 3.72, 'AUDJPYc': 0.24, 'EURNZDc': -1.97, 'USDCHFc': -6.06}",5
263006287,2025-07-26T00:09:01.168976,11.92,"{'NZDUSDc': 0.85, 'GBPJPYc': 6.53, 'EURCADc': -3.96, 'AUDCHFc': 4.71, 'EURUSDc': 3.81}",5
183459647,2025-07-26T00:09:01.184995,5.41,"{'GBPCADc': 11.34, 'EURUSDc': 3.7, 'AUDJPYc': 0.22, 'EURNZDc': -1.98, 'USDCHFc': -6.06}",5
263006287,2025-07-26T00:09:06.179619,11.88,"{'NZDUSDc': 0.86, 'GBPJPYc': 6.53, 'EURCADc': -3.97, 'AUDCHFc': 4.69, 'EURUSDc': 3.79}",5
183459647,2025-07-26T00:09:06.194721,5.38,"{'GBPCADc': 11.34, 'EURUSDc': 3.68, 'AUDJPYc': 0.22, 'EURNZDc': -2.0, 'USDCHFc': -6.05}",5
263006287,2025-07-26T00:09:11.197810,11.91,"{'NZDUSDc': 0.86, 'GBPJPYc': 6.54, 'EURCADc': -3.97, 'AUDCHFc': 4.7, 'EURUSDc': 3.8}",5
183459647,2025-07-26T00:09:11.223635,5.39,"{'GBPCADc': 11.34, 'EURUSDc': 3.69, 'AUDJPYc': 0.22, 'EURNZDc': -2.0, 'USDCHFc': -6.05}",5
263006287,2025-07-26T00:09:16.216267,11.8,"{'NZDUSDc': 0.84, 'GBPJPYc': 6.53, 'EURCADc': -4.0, 'AUDCHFc': 4.7, 'EURUSDc': 3.75}",5
183459647,2025-07-26T00:09:16.231806,5.25,"{'GBPCADc': 11.31, 'EURUSDc': 3.64, 'AUDJPYc': 0.21, 'EURNZDc': -2.01, 'USDCHFc': -6.09}",5
263006287,2025-07-26T00:09:21.234440,11.78,"{'NZDUSDc': 0.84, 'GBPJPYc': 6.54, 'EURCADc': -4.01, 'AUDCHFc': 4.69, 'EURUSDc': 3.74}",5
183459647,2025-07-26T00:09:21.248750,5.19,"{'GBPCADc': 11.29, 'EURUSDc': 3.63, 'AUDJPYc': 0.21, 'EURNZDc': -2.02, 'USDCHFc': -6.11}",5
263006287,2025-07-26T00:09:26.246643,11.89,"{'NZDUSDc': 0.85, 'GBPJPYc': 6.57, 'EURCADc': -3.97, 'AUDCHFc': 4.69, 'EURUSDc': 3.77}",5
183459647,2025-07-26T00:09:26.262678,5.31,"{'GBPCADc': 11.33, 'EURUSDc': 3.66, 'AUDJPYc': 0.24, 'EURNZDc': -2.0, 'USDCHFc': -6.11}",5
263006287,2025-07-26T00:09:31.267400,11.8,"{'NZDUSDc': 0.85, 'GBPJPYc': 6.56, 'EURCADc': -4.0, 'AUDCHFc': 4.68, 'EURUSDc': 3.73}",5
183459647,2025-07-26T00:09:31.283005,5.17,"{'GBPCADc': 11.28, 'EURUSDc': 3.62, 'AUDJPYc': 0.22, 'EURNZDc': -2.02, 'USDCHFc': -6.12}",5
263006287,2025-07-26T00:09:36.288482,11.69,"{'NZDUSDc': 0.83, 'GBPJPYc': 6.45, 'EURCADc': -4.01, 'AUDCHFc': 4.7, 'EURUSDc': 3.74}",5
183459647,2025-07-26T00:09:36.304383,5.28,"{'GBPCADc': 11.35, 'EURUSDc': 3.63, 'AUDJPYc': 0.22, 'EURNZDc': -1.99, 'USDCHFc': -6.12}",5
263006287,2025-07-26T00:09:41.309406,11.73,"{'NZDUSDc': 0.85, 'GBPJPYc': 6.45, 'EURCADc': -4.0, 'AUDCHFc': 4.7, 'EURUSDc': 3.75}",5
183459647,2025-07-26T00:09:41.326014,5.29,"{'GBPCADc': 11.37, 'EURUSDc': 3.64, 'AUDJPYc': 0.22, 'EURNZDc': -2.01, 'USDCHFc': -6.12}",5
183459647,2025-07-26T00:09:46.334396,5.18,"{'GBPCADc': 11.34, 'EURUSDc': 3.62, 'AUDJPYc': 0.2, 'EURNZDc': -2.01, 'USDCHFc': -6.16}",5
263006287,2025-07-26T00:09:46.334396,11.61,"{'NZDUSDc': 0.83, 'GBPJPYc': 6.43, 'EURCADc': -4.02, 'AUDCHFc': 4.66, 'EURUSDc': 3.73}",5
183459647,2025-07-26T00:09:51.352502,5.31,"{'GBPCADc': 11.34, 'EURUSDc': 3.64, 'AUDJPYc': 0.22, 'EURNZDc': -1.99, 'USDCHFc': -6.09}",5
263006287,2025-07-26T00:09:51.368056,11.74,"{'NZDUSDc': 0.83, 'GBPJPYc': 6.46, 'EURCADc': -4.01, 'AUDCHFc': 4.73, 'EURUSDc': 3.75}",5
183459647,2025-07-26T00:09:56.381823,5.44,"{'GBPCADc': 11.37, 'EURUSDc': 3.73, 'AUDJPYc': 0.2, 'EURNZDc': -2.03, 'USDCHFc': -6.02}",5
263006287,2025-07-26T00:09:56.381823,11.91,"{'NZDUSDc': 0.87, 'GBPJPYc': 6.46, 'EURCADc': -3.97, 'AUDCHFc': 4.73, 'EURUSDc': 3.84}",5
183459647,2025-07-26T00:10:01.409801,5.53,"{'GBPCADc': 11.45, 'EURUSDc': 3.73, 'AUDJPYc': 0.19, 'EURNZDc': -1.98, 'USDCHFc': -6.05}",5
263006287,2025-07-26T00:10:01.409801,11.83,"{'NZDUSDc': 0.87, 'GBPJPYc': 6.35, 'EURCADc': -3.92, 'AUDCHFc': 4.71, 'EURUSDc': 3.84}",5
183459647,2025-07-26T00:10:06.430789,5.52,"{'GBPCADc': 11.45, 'EURUSDc': 3.74, 'AUDJPYc': 0.18, 'EURNZDc': -1.98, 'USDCHFc': -6.06}",5
263006287,2025-07-26T00:10:06.444425,11.84,"{'NZDUSDc': 0.87, 'GBPJPYc': 6.36, 'EURCADc': -3.92, 'AUDCHFc': 4.7, 'EURUSDc': 3.85}",5
183459647,2025-07-26T00:10:11.449980,5.72,"{'GBPCADc': 11.49, 'EURUSDc': 3.78, 'AUDJPYc': 0.2, 'EURNZDc': -1.98, 'USDCHFc': -5.96}",5
263006287,2025-07-26T00:10:11.465728,11.98,"{'NZDUSDc': 0.88, 'GBPJPYc': 6.37, 'EURCADc': -3.89, 'AUDCHFc': 4.75, 'EURUSDc': 3.89}",5
183459647,2025-07-26T00:10:16.458330,5.71,"{'GBPCADc': 11.48, 'EURUSDc': 3.79, 'AUDJPYc': 0.17, 'EURNZDc': -1.96, 'USDCHFc': -5.96}",5
263006287,2025-07-26T00:10:16.472842,11.98,"{'NZDUSDc': 0.88, 'GBPJPYc': 6.35, 'EURCADc': -3.88, 'AUDCHFc': 4.75, 'EURUSDc': 3.9}",5
183459647,2025-07-26T00:10:21.469144,5.66,"{'GBPCADc': 11.46, 'EURUSDc': 3.75, 'AUDJPYc': 0.16, 'EURNZDc': -1.98, 'USDCHFc': -5.92}",5
263006287,2025-07-26T00:10:21.484352,11.94,"{'NZDUSDc': 0.88, 'GBPJPYc': 6.35, 'EURCADc': -3.91, 'AUDCHFc': 4.78, 'EURUSDc': 3.86}",5
183459647,2025-07-26T00:10:26.489432,5.8,"{'GBPCADc': 11.56, 'EURUSDc': 3.75, 'AUDJPYc': 0.18, 'EURNZDc': -1.97, 'USDCHFc': -5.91}",5
263006287,2025-07-26T00:10:26.505381,12.02,"{'NZDUSDc': 0.87, 'GBPJPYc': 6.36, 'EURCADc': -3.83, 'AUDCHFc': 4.78, 'EURUSDc': 3.86}",5
183459647,2025-07-26T00:10:31.504471,5.67,"{'GBPCADc': 11.47, 'EURUSDc': 3.76, 'AUDJPYc': 0.15, 'EURNZDc': -2.03, 'USDCHFc': -5.87}",5
263006287,2025-07-26T00:10:31.519267,12.0,"{'NZDUSDc': 0.91, 'GBPJPYc': 6.36, 'EURCADc': -3.9, 'AUDCHFc': 4.78, 'EURUSDc': 3.87}",5
183459647,2025-07-26T00:10:36.522135,5.75,"{'GBPCADc': 11.47, 'EURUSDc': 3.75, 'AUDJPYc': 0.2, 'EURNZDc': -2.0, 'USDCHFc': -5.86}",5
263006287,2025-07-26T00:10:36.537685,12.01,"{'NZDUSDc': 0.89, 'GBPJPYc': 6.36, 'EURCADc': -3.91, 'AUDCHFc': 4.83, 'EURUSDc': 3.86}",5
263006287,2025-07-26T00:10:41.224383,12.06,"{'NZDUSDc': 0.88, 'GBPJPYc': 6.38, 'EURCADc': -3.87, 'AUDCHFc': 4.83, 'EURUSDc': 3.86}",5
183459647,2025-07-26T00:10:41.238067,5.75,"{'GBPCADc': 11.47, 'EURUSDc': 3.75, 'AUDJPYc': 0.2, 'EURNZDc': -2.0, 'USDCHFc': -5.86}",5
183459647,2025-07-26T00:10:46.256569,5.78,"{'GBPCADc': 11.5, 'EURUSDc': 3.74, 'AUDJPYc': 0.2, 'EURNZDc': -1.99, 'USDCHFc': -5.86}",5
263006287,2025-07-26T00:10:46.256569,12.03,"{'NZDUSDc': 0.88, 'GBPJPYc': 6.36, 'EURCADc': -3.87, 'AUDCHFc': 4.83, 'EURUSDc': 3.85}",5
183459647,2025-07-26T00:10:51.274093,5.84,"{'GBPCADc': 11.52, 'EURUSDc': 3.74, 'AUDJPYc': 0.2, 'EURNZDc': -1.98, 'USDCHFc': -5.83}",5
263006287,2025-07-26T00:10:51.304909,12.0,"{'NZDUSDc': 0.87, 'GBPJPYc': 6.34, 'EURCADc': -3.89, 'AUDCHFc': 4.85, 'EURUSDc': 3.85}",5
183459647,2025-07-26T00:10:56.296070,5.73,"{'GBPCADc': 11.5, 'EURUSDc': 3.75, 'AUDJPYc': 0.14, 'EURNZDc': -2.07, 'USDCHFc': -5.78}",5
263006287,2025-07-26T00:10:56.323203,12.01,"{'NZDUSDc': 0.92, 'GBPJPYc': 6.31, 'EURCADc': -3.89, 'AUDCHFc': 4.83, 'EURUSDc': 3.86}",5
183459647,2025-07-26T00:11:01.315310,5.82,"{'GBPCADc': 11.53, 'EURUSDc': 3.72, 'AUDJPYc': 0.17, 'EURNZDc': -2.01, 'USDCHFc': -5.78}",5
263006287,2025-07-26T00:11:01.330536,11.98,"{'NZDUSDc': 0.88, 'GBPJPYc': 6.32, 'EURCADc': -3.88, 'AUDCHFc': 4.85, 'EURUSDc': 3.83}",5
183459647,2025-07-26T00:11:06.337279,5.64,"{'GBPCADc': 11.51, 'EURUSDc': 3.69, 'AUDJPYc': 0.15, 'EURNZDc': -2.03, 'USDCHFc': -5.87}",5
263006287,2025-07-26T00:11:06.337279,11.92,"{'NZDUSDc': 0.89, 'GBPJPYc': 6.32, 'EURCADc': -3.88, 'AUDCHFc': 4.81, 'EURUSDc': 3.8}",5
263006287,2025-07-26T00:11:11.359109,11.93,"{'NZDUSDc': 0.88, 'GBPJPYc': 6.31, 'EURCADc': -3.88, 'AUDCHFc': 4.83, 'EURUSDc': 3.81}",5
183459647,2025-07-26T00:11:11.359109,5.68,"{'GBPCADc': 11.53, 'EURUSDc': 3.7, 'AUDJPYc': 0.15, 'EURNZDc': -2.03, 'USDCHFc': -5.86}",5
